Data_value,95%_HDI_lower,95%_HDI_higher,p_value
-37.2,-45.514225502889225,-29.93749501462761,0.4353
8.6,6.519174929006916,10.614300873496134,0.5029
19.16,14.813743691866327,24.049245981491303,0.532
