Use_TAU
3.918780480306466
3.717705067736979
3.090468933917602
3.0383869939857764
2.2719781303432045
3.9067674173690627
3.539236701099627
3.855843098136198
2.461041488883362
2.674033742100681
3.459103175824651
4.997195944138691
4.1405625303870845
2.062147140830437
3.718599930961493
4.269066389117275
4.394327721139486
4.677169974898763
3.455664585069625
3.8028301931605526
4.845790279926713
2.9539354938194977
2.3231620509199753
2.900949152836899
3.173431276978671
3.70863715655105
3.6865313885415225
3.8636966485478363
2.9541591810115047
2.6244928170229915
2.3230266739857823
2.5452793834941505
2.663768229752133
2.9793343863047332
2.501772929290724
2.4780376666387833
1.7429547026265308
2.5591579072174886
2.9287641390861188
3.797862051158404
3.6481433040689004
2.6157916863201254
3.154507418628285
2.765135967374276
3.031698629444013
2.9441053624088105
2.2876699989812037
2.5794945722374716
1.8673679062086845
0.043574818608947706
0.9158242388618208
2.011956266908905
2.49017939163861
1.8379890239065606
4.739691195083703
4.474342532979927
3.3432828199309244
2.0665257853330417
2.022225193335173
2.1929767447999793
2.156955055029133
1.3781274875366656
2.4156515264872573
4.189438928019486
3.3631803610936397
3.017690283927034
1.7571118794983458
1.7482109434730615
3.1501156568439077
2.1802136371327867
2.003984353604701
2.175175673390453
3.7934244468899196
3.645912594456953
3.3969123851679663
2.6971913040675437
2.404906985851112
2.702946996684251
2.655788720504606
3.0338095549724025
4.676862793837415
2.274631088569218
3.2057193250724603
4.641505271941746
4.9043146969049385
3.749952238099862
3.850204300066498
4.3832588029461865
4.132359075395821
3.587276611484938
5.0691619413840785
3.7525501912942327
3.2930738840867204
3.885451888111194
3.2501062308710322
2.786938845774217
2.6389656517525557
3.194881185472292
3.085337724062594
3.8551406088366997
4.043804890417265
4.68256506771858
4.098379891942157
4.729730088790332
4.329811649709912
4.063791489541231
3.1817416767347617
4.647126971805606
4.194263500297561
3.6756115087018006
3.1107886824853317
3.1629827258894276
4.09013898670098
4.258650491560411
5.085964406916429
5.40595025508309
4.964497859529705
3.4339531959003677
3.2764012058855787
1.645130503242181
3.974788332021999
4.461013977221362
4.446883058242161
4.1573672933473045
2.585061224521598
2.0868854574138482
1.3799019385537454
2.1509670740637477
3.820259427199111
2.9023113893465626
3.1141595455417375
3.7993758373667013
3.876512471773958
3.447124323927822
3.6879733307204003
2.969254474387084
3.3029472714642694
3.591218534891632
3.7266407314027283
3.9163691508442176
2.5486446914657206
2.9951376703650494
3.237068404521123
3.2091612695494565
3.430779256253244
3.1217843216778496
3.5483054045700277
3.7196165932876273
3.89910208785907
3.0052954770333007
3.9039504046372318
3.434560063913709
3.9668732456340043
3.5545057232834836
4.472116758000949
1.094329074325794
2.780144324969429
3.9496413103030044
2.8635595031875174
4.628438844848347
4.677214645746503
4.352287678826524
4.347257282598067
2.819743245772517
2.7493546879128536
3.0156386452267636
1.3785056157984894
1.1898713881630614
1.0725325204697274
2.754299353705126
3.3719673740820193
3.4032943115511056
3.070793184742751
