Use_BC,Use_TAU
9.67948298914368,2.7068790484101495
9.741970925250397,4.26508287741333
9.944151513421017,2.784242911216773
8.689884784086743,3.3566108437654902
7.7755966956726725,4.986983767005229
7.320114296364427,3.0838340777253905
7.138290781259172,3.6642032595737777
7.597328932600339,2.9571453889650443
10.175981948191493,4.275352631746708
10.726748248028134,3.215659483547076
10.129845327610324,2.9523556093012564
9.42152990566169,1.3401408099406615
9.313171093034239,2.287026894884663
9.347834567018026,3.7478042886455563
8.767770145676284,3.690679822808127
8.785234569385306,4.083794882858304
9.404624057028256,4.462081406829607
10.533529239623784,4.1961537753086695
10.081137425381385,4.380934040697259
11.197715264518262,2.6280985720909196
9.596516816371501,3.115231333936471
8.445742502574996,2.2493004886496486
9.763028232042496,3.959917358943965
9.75110979503978,4.2339453522332375
10.067936591548321,2.877390838606116
9.34019915466589,2.2176624723151823
8.653170788952146,2.9215225509510554
8.728667498923059,2.1238114707214737
6.814868232315538,3.914964935493356
6.698184399054816,3.462953933485655
8.136502364968266,5.27504928750389
7.48541061550824,5.058607833876231
8.895450545392462,3.136559806887608
8.333248771815889,3.3392892051020957
7.49179801271512,2.6102659154312255
8.67625081056582,5.375860443133135
9.872104192077186,1.8750042284828337
8.66216263165246,4.128167808286621
8.661175901934392,3.4672772190489547
8.834144513854802,4.80249301081694
10.818985557247732,4.009588034341301
10.625658938514373,4.454539847407713
10.617096029404372,4.5224979023808185
10.66781253273913,4.46347371851722
7.987248619906167,1.7756618095025916
11.313518263617285,3.3061475014006017
9.922625210239193,3.1288991631456824
8.557606221048188,5.205752723162578
9.755977017289306,4.109587890093068
10.70094918917529,4.242101913259789
9.134765418194167,2.9395360800449435
9.770978468880973,3.180532574655431
7.176232266028548,3.692340112732888
7.86003795628383,3.907553555475702
6.813545727720276,3.715358177204863
8.881999321908632,3.695216881461402
7.6816277243380044,1.1738475762331504
9.102525542076686,2.674495704186969
9.529415792203874,2.3602870240007006
8.954448507306733,5.000279356726604
8.416546250625263,3.853285663997475
8.919062520183587,4.598817651864759
8.957496567428668,4.419482129118891
9.361908150661968,4.949951918594261
7.889573548783243,3.3690387293796387
8.59791049399294,1.9285266896273534
8.64880162456384,3.2224723227009235
7.031780356151212,3.5888253827672254
7.320472233509616,2.005585074886566
11.308935146107768,4.354580975999192
9.159033231609735,4.400813787111652
7.966528106840593,4.406877668630109
4.8778978969222,5.028126881431962
5.694180590357508,3.0560046698072596
6.561103317852455,2.657734312006401
7.991955864566265,3.6796282093289254
7.825760340284089,3.4875423743818463
9.83926576209742,3.717645614854243
5.461498865269708,4.451394983447112
6.915794408025233,3.416345097224148
7.825621676544264,2.9850300705821406
8.809103212202437,2.931118548459829
8.893108204777638,3.182780047496692
12.980230228743372,3.2845846244899866
11.671001706356467,3.1923103923706764
12.32949268286529,1.9533420296635091
9.88549677106733,2.796886378369869
11.099428712422275,3.6173001903628497
8.11000257433802,4.160822018004709
11.472689460056746,3.8672084431531832
8.827199369667557,3.752901907179981
9.757308120646977,3.2414420022878048
10.152466671537,3.5515330630302877
9.519405657356256,3.74808209562759
9.08649716598904,1.1638377887586286
9.921178513151583,0.29014098210582856
11.730779464580685,0.5550281961610243
10.643680391566516,2.1019869508450264
10.72494509086976,1.3914441364487649
10.26779414501206,4.926040660822337
10.673040427150548,3.394616604647271
9.594457026329808,3.9371806239151597
9.450938781287961,3.9029620355759556
10.018155619073974,2.5138191109437833
9.23474407261182,1.5710043994401395
10.463076505579137,0.9709187727198376
9.821506875099548,3.76105655793069
9.0472712704654,3.830249201353256
11.326471125017358,2.3096908915331613
10.039177151352797,3.5347594485250564
11.837487727159623,1.9719963466352461
7.028763148404986,5.871520209289829
8.576006151165059,4.235457577937739
9.45722783675644,2.7776433979914836
12.82640657627171,2.9710340347957906
12.12702849183638,3.2180184254338777
8.862941261524497,3.5206489689126994
10.399137904566999,3.3319657824965527
8.907832378351246,3.6284701513178117
9.358135596880071,3.8330334822268304
7.445491750139751,3.1214195509979823
7.436732826415994,4.3073203537680405
9.69226804379634,2.790434332702003
9.407651464675515,4.4860809572364175
10.484767007205745,3.7487431631956927
11.016740901254467,3.4646828996437713
9.089267903371486,4.145039878203475
7.711310657525595,5.208989767554679
7.770220655983367,4.2383552250007845
8.44216020994384,4.780015755189245
9.180342347425466,2.3786326702949725
9.173153668931981,2.6776249156535044
9.33433460568546,2.0899916647652446
7.735882542217497,4.825127757552191
8.89443635460704,4.579668045857528
8.135842874711612,4.758826337516013
7.193916987131414,4.958873031081549
7.548884032452803,4.928469362253944
11.533561081310111,2.3836471362171827
10.304662708133739,1.2933999922017583
10.930989461543543,4.96927905321801
9.209666084163254,2.7801507101623844
10.774889787892224,3.6008308165056873
10.002132593212975,3.7996002870510632
11.799540942790454,3.001903903274575
10.873417746311517,4.2304622376309
10.40568144380805,3.2444193336386427
9.559932687938428,4.190052043222133
8.829743989816182,4.63813930699835
8.167611284855745,4.281591866490008
8.070124596246107,2.4733057521903694
9.334156912644122,1.1096773502886739
9.39732570312117,0.26137700764007404
9.699217914583677,2.2253022722504814
9.585414078501037,1.9554971186699452
12.260959288612003,2.2628202478581803
11.282270491411564,3.915233153540637
10.592156646657697,2.605541797099841
10.858331549780244,2.5160720200384286
9.251732950584103,3.3762241885121163
6.5626593385319385,5.532496556490293
5.510997984083711,3.518663886258004
7.100906482124844,4.364603068167931
7.741115122493277,4.856769947483332
9.44901961895293,2.248859533985567
9.212489627399796,5.0079806188406994
10.327043738858464,4.273046773613277
11.50858064403493,3.7245911167701906
11.130510749934242,3.939606307651268
7.745684959448809,2.194587296540719
7.93180697717962,2.1118886334999916
8.983134009526585,4.262430967308276
10.615691295827908,3.316675042895505
10.819957538189614,3.5774143766928765
9.376113551518008,3.3395452253229325
9.057969069308294,3.6782919975977046
8.649611792550248,3.1595244398560514
9.728439492646311,4.887949399295946
11.501895375095792,4.387279766363553
10.15890791502724,3.0764735092418447
9.791414817925578,3.0341190506598594
8.049995700553334,4.79705593606855
8.604728366138142,4.854251217611316
10.397838478231769,2.0170659365404213
8.312270099536969,5.1388618189641155
11.467415785511967,1.6147920847254147
11.849343594232366,2.174267122446188
10.180608950321465,4.004728321673227
7.902082574858046,4.208721786849015
9.263581743757827,3.9975638531298423
8.89768568723741,4.444221766312441
9.46956477689113,6.082732164235382
10.461707349516596,3.7887016855151847
10.231601639726884,5.926663497692427
9.236744972277315,4.084880898193753
8.773572648431344,4.589240790291146
9.981370915806979,4.168112817828593
10.576900748437367,3.401172578788812
10.071537382975865,2.7974224963848218
8.772614082578828,3.6473010501510092
7.686664479434027,1.3096099059542712
9.287160117013837,5.105892357016652
10.703071827102306,3.204305639053985
11.103278438146374,3.313249118230005
9.579179020687791,3.300623363034979
10.665820598266027,3.6859894244120284
9.117308452954719,3.9616512314561625
9.567438882347597,3.1797100568271404
8.747960721903054,2.987827876238409
8.590901358053946,3.925926362230035
9.664430938687383,3.5720025545775975
9.588497817397853,4.566095259460057
9.766364970910654,3.0640114591475442
8.980798493466645,2.708991632272781
8.238597438239662,1.3626205418918094
8.818970616975752,2.0956241234092787
7.962923466393782,2.2747418141053646
9.959372736072782,4.548118556315777
9.889766705387785,3.9849097087461627
9.247503290905454,3.2937440213728646
11.164548810628569,3.604972367647036
11.016407399984292,2.74454524280461
9.64772270335713,2.726233909126343
8.215328671046588,3.9481071776945167
9.58489321422453,3.2502087600857843
8.35354976199098,5.254043813723369
7.0542439029614386,3.8011737797708323
10.101477087372647,3.2364257904867184
8.37166245938888,3.820683078076859
8.7675773749665,2.855942445637039
8.32412091038257,2.6264238518618592
10.942226669218277,3.1284329542282845
8.232855368053157,3.284503868458824
9.621613357791047,4.2842765808755345
9.535388519555948,3.3454359102247535
9.826078398571076,2.1243713007745018
7.81509275477828,3.8083681225419372
7.5794614780411536,3.4134126098231072
8.069684083552444,4.135471370800537
8.62248529764859,3.9324050183395136
9.278082498986823,3.4400421211626466
9.972192768590512,3.9915024974489115
9.91432802716882,2.429211260809684
9.389901732587845,2.612373598225662
9.315128221388111,1.703650595092603
9.130292608579202,3.540095749577552
9.455222599771385,2.1688972851583252
8.69664669245036,3.480418837045994
9.578767182199597,2.919432530271227
10.237462016279075,4.327042495511196
11.152821663115907,3.7550011985589156
9.905155107525308,2.4458465716936613
9.783719044703426,2.9156990054415433
12.882613409288258,3.84481987957172
12.279476434288942,4.295960438289991
8.649995659224524,2.617420181138935
8.911526792272815,2.8045074774802994
8.209885076560914,2.6573991983684624
9.155341861520656,2.572160333852277
7.204133290913715,4.297544700989437
8.06300339249109,3.7565722256349514
7.9894677108814305,2.1020524692904745
12.27664766758412,1.046272047577335
9.290450072281706,4.5732874983937855
11.463287962138729,1.7675837031086996
11.112402851092128,2.2321628304719945
9.90577804341378,3.855223884066209
9.485729516322449,3.9523488229113144
10.306061775083636,2.1492836984037664
8.980886121967831,3.7574785699487396
9.643197865065725,4.818418582525807
9.320047726324738,3.441932104149516
9.672337350735281,3.581208446628693
9.634552199680861,3.0779537604161
13.014066424508066,3.283473490060549
9.84234511299173,3.004989515092591
9.695372745707585,3.800543125900149
9.08297985249546,2.6838528431878568
9.964115286909493,3.3163696977557535
8.909177574597509,2.838368093590503
9.585134448557904,2.9891600209968687
9.544784865341002,2.1182750661022434
9.392285590616297,3.7646212259286984
9.103185814057715,2.4353006173250247
9.898098018119178,3.489448604824829
9.454834673708746,2.454006767022661
9.520553759029468,1.8276044234655089
9.14400650632063,2.7813839145938815
7.949330944348876,2.0854225046006407
11.938672032087162,0.7324172830089929
9.353702017168867,1.4678595139175403
10.91149492358127,3.2605260825630427
10.09188465792931,3.511544813262272
9.839601855799616,2.525599809017082
10.522955605367693,3.3081349454848223
10.394393731141086,4.9205893850890075
10.227694897505435,3.3308193293416135
9.302298737075365,3.8036110666328065
8.160850893090867,3.1124577631890387
8.154705625290434,5.239059531184193
8.886599799443255,2.236134889331822
8.775298549872412,2.6427017787946605
7.927548895935057,2.7563350340501893
8.596762449100813,3.7753874678460106
9.13308925359773,5.005200490369199
7.967626881075838,2.7937475350569017
6.523891099006314,2.101238252611083
10.500195656462612,4.537292451855724
9.636483053024822,4.3297926121721115
10.531005633273018,2.669943532206457
9.819420896049458,3.308581410835384
9.809150794914283,4.68018670665338
9.282119314882118,3.522552683472463
10.549318921096896,4.132508285542375
9.970478149168642,3.6428136547198458
9.743246789167804,4.1149900038150795
9.239666951423526,3.8762962984204625
8.059637617856959,2.963030547077952
7.776440472936761,5.011858362986272
7.2964812909701875,5.671942803801213
6.747022879590988,5.569017872040803
11.16901416763612,2.7981945395887977
9.898017146021184,2.7073714528171
9.558797745642403,3.1708946833390357
10.557048432277945,1.305249490598145
7.881873638975543,2.2259986275932637
7.7648342293878825,2.0039692793929427
8.06574667242566,1.9357359721113843
8.221514462874664,3.5554654643358607
9.3501447608889,3.920644553541729
8.43942700760331,5.417070529562516
7.79045515208712,4.244163203367265
9.108564764002402,3.689400566312626
11.010659013871384,3.511739804667292
10.861453769148916,3.5099895788429696
11.171031047334667,3.769987567002934
10.078231018012195,4.286694935660758
10.844465038413007,3.339171465168322
9.543044245354928,2.8796859827456314
10.323077544531511,3.2563816858153523
9.164878088421194,2.8221352336731327
8.868526110843268,2.598216411601862
10.12505184389565,2.8972304750009945
9.74036552859375,2.0990568296859653
11.42553501829626,2.803507818257133
10.64970596726372,1.3755706546936692
7.270553834021124,2.908269936236923
7.917884791028344,4.379736527463256
8.823259731133028,4.522852727172078
9.194891790530958,2.429958873055893
10.70806620243853,3.893339843718085
9.562913590401912,2.4192152573920795
8.52978676781255,4.85857907038725
8.609788579424073,2.22312322232738
8.176991600692881,2.084017188363391
11.113968618691324,2.827916769846219
9.750001345842502,1.7855492363214565
8.193818818518789,3.2863554636127636
8.962167522414948,2.7530539713221662
11.186498985356646,3.1365798167240304
10.216033585788185,3.126969107678723
10.079379172616921,3.513446619468446
11.227043221309263,2.309814123227954
8.997460492825384,2.419229199501474
11.160149827721602,3.0577528500006403
8.865502547056074,3.03970131797424
8.463133636305749,3.8872860388621837
9.213028825805099,3.217332753207746
8.878943507456945,2.650579680438955
8.423095604908447,3.0309419661747508
9.028943886571236,3.3330279557434976
8.601329607885814,3.1701929611008657
8.662724476763499,3.318110444368196
7.259119092147799,2.5293357131637153
11.596981532854524,3.2209156746745884
10.102401458181426,3.9304253649123044
8.45295303486728,3.7881755922825264
8.30358163961746,2.754363885134381
8.312763411785722,1.4745104604769836
8.4561680722779,1.3236303742196072
7.127552249967033,3.317395520001708
5.715627356689429,2.0807979644699586
12.397582940584218,2.427741576661598
11.862228685357612,2.7349926731873335
11.87141816690208,2.730365662626933
10.548804378605958,1.6253045141639293
11.270238605633763,2.7083161992371507
10.668831719471646,1.9790774501252295
8.491866393713122,3.621609766017524
12.389328513797794,3.82817549026645
9.003221999286668,3.2903777796353006
8.66906867347298,4.313690014564418
9.103281271304597,1.2941902580252864
9.804905325232204,2.65116576541965
9.649810151353645,3.375738702239393
11.31938037103592,2.7859027044469387
8.124611044183945,2.8449490527386114
11.094418128280426,3.3940280253031916
7.400432129962316,3.372856123302851
6.41364830184817,4.966676023839916
9.587220417370588,4.948914402465703
9.33513176143092,3.0737178140764065
10.021395785305273,3.19730775600382
7.797550163406487,4.738492046803349
10.287488197562839,1.8398202736050266
8.107051565226291,1.8868019832223653
10.08546739366791,3.221708726342109
10.028323343457785,2.8461010152851527
10.42455287592022,3.2886305057387464
10.333664029130667,1.1757263527680568
9.13518460312767,1.2232180917870514
9.714107496628362,2.6916533866536563
10.154471637331007,2.6322833916864092
8.811827701803988,5.099427787951507
8.711721092528258,3.9073111572113857
8.617853459126305,-0.5531212220360264
10.193149708506006,0.19409788544048526
11.24629159304877,0.667048701470267
12.133262260001475,1.3244161096736027
8.928468115729073,2.5372506640714554
11.227121936370702,2.1397051173262995
9.017290717920096,4.602592614717175
10.718392097729028,3.0951371416328435
9.976036268321689,4.768561683396565
10.345925422719091,4.272437738389617
8.744687442467699,5.325014125142999
8.590399766959832,3.9529798607110016
9.196933919735338,2.5273821361076294
10.011322071093371,4.3225701875898075
8.219569451881013,3.2737528112213705
7.744010652797564,3.379277962325447
10.33544897529407,4.714528525789102
11.16928541288111,4.472104973223996
12.023771894399555,4.600378961934589
8.022329307643151,2.6587388463635797
9.52310871874462,5.488574500139139
11.139691864423156,2.1281582502067495
7.560371202109496,3.1892221272527324
8.708065162068271,1.7999912829229283
10.120616981326329,1.286381560933563
10.531993202719054,2.1695969497264382
8.925748582358752,3.1027241585139653
9.837563556966376,3.7074873195009026
8.213684368620534,3.522615846144884
6.321627106424449,3.116874866222181
7.635672800010125,3.486502944836546
8.31392590494369,4.381522063699384
7.915317694680862,4.581951133822284
7.529540071804994,4.499219276573092
8.502129318278012,4.885507407371292
6.960819132665555,4.212674468053074
9.334294276226318,3.5519950222869565
11.208469394833653,3.0015143755318903
7.473754432925772,3.7059807402871363
8.216860921043502,3.8175216756494788
9.073962493546238,2.3254053197580475
10.818068704756673,1.9880790428685882
11.427466581828316,2.941414682961322
8.783622770355837,3.511848369892166
10.940133891979686,4.98217065208705
9.822642883257071,2.5362874411804164
7.11761039247697,5.964651737322499
9.133243384216046,2.4886577170807413
12.529718543820989,2.0690355584017994
8.398728213654545,3.1566220348555882
9.82819729637651,2.62435450209225
9.683382973649769,4.633565123210397
11.045437288669808,1.4758183813852448
10.885641226226557,2.4786728642477835
8.023231201103165,2.5588289644337108
9.386958946387264,3.262028090126361
9.948389128976727,3.2732460345563075
9.54316632253507,4.40593408281072
10.265604799486699,4.344599735843223
10.128619269680227,1.064094459290778
11.143692913825321,2.040788614825265
9.747304423202797,1.0210466091024362
11.393331985096719,1.7549507374054378
9.442707730937528,0.9911093581528524
10.038125255957032,1.578297615521689
9.72130566591881,2.754399396699768
8.487491112269943,3.1481128121110045
7.146330937307115,4.554001477224648
9.031319813557243,3.3900419458710456
10.27552844747834,1.3633346480632416
9.870309184574024,2.334172486156099
9.366086425448236,3.7932913925251115
9.518682857283833,4.532753304973332
8.84354250767779,2.290758100208378
9.002401924180932,3.0561071598912024
9.277456450304877,3.3248145365592117
8.948013884362405,3.57384074718058
10.07742828616753,3.181446150238926
9.838671823246456,5.337563430253968
9.385863824253812,4.156263189836419
10.194040482063725,5.232146590565594
8.184526350703024,3.9059486891802084
7.500802679353183,4.961147999515004
7.659375508738939,4.650810126076638
8.708842056608635,2.5466610374429477
8.221142387528866,4.068779493310672
7.616686023180564,3.7727934803219343
7.366657366295926,2.711467101860923
7.9624090413492254,3.5205196046597216
7.776945961887863,3.319671055431012
9.787409215010673,3.3646739378029333
10.57047940399747,5.36461734940561
10.310201227798947,3.767637751782614
7.938305971293741,4.737003583066125
8.988142581153031,1.5537687469297075
8.69715620703906,2.5198399374613354
7.6783383289928295,3.075576370213219
11.616167762482682,2.9031421386570826
9.198640952564721,4.028319512451801
7.583434285708786,3.825637492401984
9.923985377268378,4.744410107560535
8.65781629927859,2.6052803467551104
10.760612630532771,3.1049147014819076
10.872922092588933,2.437382678317224
11.577164072331316,3.997770278401314
9.49051150023061,3.6431220673284184
9.557245779243363,3.284660055085258
8.951632595552978,4.036343821971781
9.402982972014632,4.421205055914932
9.242920355714183,1.739425665617547
10.201499568157196,2.5045159054899395
8.907027773049546,3.0376037568848804
9.831105123394591,1.5859351286544092
9.624476728820799,2.559589887219381
9.949932338812951,3.7405092037257286
9.405554467552093,4.489455125286482
10.083595071732484,5.115925688739591
8.820011408923554,3.2885702510972323
11.430958234728475,0.812258799890597
9.601647520226923,0.37377930918046876
10.096713501967548,1.3276887338355927
10.542646671211996,2.9974118160223586
8.821188385433722,3.576227245635555
8.277005343915805,3.5339873154635724
8.56461024012162,4.658622051441398
8.17951039826223,3.5853732379119245
8.775755257132761,4.80375191406812
8.786005610556936,3.5161580261669174
8.53360960559161,2.8003659284834703
9.037100772501676,3.2707665796013576
8.86119941719421,2.9158649225513287
8.596893514150006,3.724170137519705
9.199167222868812,4.235583543061049
10.130469916540015,3.7165977817676126
10.341760225395213,3.139377377261633
10.603071467750942,1.575745335799956
10.5476284727106,1.570249198057169
9.072083385537667,0.8844460089299386
9.373623236793755,2.69447881258962
8.391648031288113,4.884978772011063
8.088617957489253,5.130844609120606
8.75770681130563,3.8871977877955195
8.41649856684026,3.8565716649704913
9.396203907467438,4.380209358650791
8.04201267169943,4.11076453868084
9.006532877641565,3.5376583601731233
8.992912956839454,4.103508580791527
8.852887137169837,2.778317028000725
11.286522406646322,3.7870665840779663
11.400516390858794,2.7324758975957626
8.219637264457184,4.285082212409582
8.42178524418059,4.105494877511033
9.392717423948175,3.88290246721422
8.382906461195525,3.651548767651638
8.688186691659645,4.4439582291949975
11.020378085250968,0.9105688978953651
10.06845139634758,1.7908511533102516
10.14760060887545,2.7306850964853706
10.570209014041103,2.859004718539002
9.728363203794633,4.921622114502956
10.575395240630103,3.5501575671427434
8.848941492505078,4.055160262697438
6.350690677700731,4.154147870909823
8.58489250519072,2.3159164077852825
9.732444477422415,4.949757383095451
9.117151117855498,4.157645806164252
8.421054697256567,4.095790409803494
6.686726957499014,5.312210056581706
7.508361430811686,3.813106576606305
7.522411436910557,3.7244478081619126
7.948362455591237,4.069393753778407
6.63418892012652,2.9882104041655784
8.502269510458973,7.094102371627985
8.417140727166618,4.473277291945998
12.025629960635511,4.277075290952176
11.622261791359376,4.004244879255431
10.292740215180292,5.658563306913751
8.945350169158113,3.8859453167147158
9.447190196263547,4.160707886980137
10.059259276109877,3.823844148571391
10.332798166802961,3.0047361355518043
9.936808472281136,3.882559527698663
7.804025667962666,3.8531141015683974
9.069269499934801,3.3874598429656535
9.343992602128266,2.4255994560166996
8.662371405221512,4.0999072279702915
9.511135074013538,3.177503977193768
9.5351147440207,2.6779469600744004
9.799954565210642,2.697630533419599
8.144524262572498,3.4133692682409236
9.839003496473472,3.1296325821388797
10.05759125319007,4.520520996291577
9.925060903855002,4.9365134247806655
9.985235438039336,2.648708626778161
11.259954808066652,2.874926237520604
9.941794282391394,2.7877105473585546
9.862023912322819,5.027554311348825
9.906302881498585,4.977555940909301
11.620382604629274,2.3175446053006743
9.6300158765615,2.3348231721222326
9.776840800914444,3.796800632584396
9.032453083842206,3.2813494223614024
9.13063421500994,4.312395409300287
10.973691049574484,2.2030847534401996
9.26489635718146,2.5836679255199906
9.726440526466355,4.668137213321966
8.462022422938269,2.9365220893575477
8.87834173386253,2.0430706345316607
8.07442981687832,3.8321468681116744
9.172133200491116,3.6674162134002235
9.570103241500384,5.0580932961807665
9.101569233493201,2.753095004733297
10.772591952983895,4.165441316189663
9.6731211243429,2.4397824381850812
7.104841571666506,4.632443686872206
6.28303416309953,4.512851684453636
6.7550696559971195,3.4205719496898648
10.469786714812885,2.8754452532479893
9.77118746714981,2.6211536387411907
10.63134175831376,2.788106688231015
9.344096558517375,2.173701210458044
8.762501908268447,3.311669699886627
