WireAndCable_to_RecycleRefining,ShapeCasting_to_Manuf_TAU,Extrusion_to_Manuf_BC,Manuf_CD_to_Use_CD,Manuf_TAU_to_Remelting
1.3494128558288179,5.689888004515653,6.9337772347058415,2.6248799539397885,0.9098313225195332
1.44441093714956,5.936848528986442,7.4580904544748545,3.244740462507,0.7511252297621865
1.637620606414343,5.2065326094798134,7.128188581071394,3.252870351721419,0.9601429859030018
1.2346258030004202,5.063228315881234,7.7417079978298835,3.260066304901793,0.5354886058074676
1.3545573577748313,4.826686530920078,8.077719009381978,3.4215921022102034,0.6193817626963485
1.448623997821683,5.445035363537511,8.014825313964593,3.352424213033807,0.6956872720545983
1.3110669345996142,5.155090577184789,8.084605537207562,3.397976830801441,0.6348372024633988
1.2570294316473638,4.69838856468996,8.26999962168894,2.650698142846575,0.7183925690838361
1.1883555363801352,4.6462984934401215,8.1375232208099,2.45016749447581,0.7268886716606007
1.6101893165156274,5.406643019585245,8.638373128697607,3.1899127605425175,0.6752976704727408
1.5008014990357514,4.5562492603047255,8.73273338594613,3.1624436118208843,0.5728059441858991
1.4469925201145366,5.444899479140621,8.4959416922816,2.8698320458297752,0.755211721890989
1.4226197946515804,4.8949645235091115,8.558045517300384,3.1301636882190254,0.6287673156104787
1.3641251501077336,4.741540169127908,9.232140926693038,3.321689426671305,0.6891347802827251
1.3920516348548306,4.9455774653409135,9.022947150131852,3.151067239139102,0.7279288004071742
1.5029978810963884,5.096518716939877,8.93867706918179,3.266870104269533,0.7384563463141126
1.2464544694404478,4.7201590460863105,8.457163932350326,3.700578195269176,0.5476697621018406
1.4909690814553775,5.849211856313834,9.473889731561956,3.2418038810847363,0.8833541747790521
1.4182061485652466,5.379970201906379,8.50908147311835,2.8804089547249587,0.6887936688731637
1.3277010002111078,4.352604726881484,8.78614260356654,2.7896597880672487,0.6344761095391787
1.323785356467576,4.327890515860059,10.333073727187436,2.9301565400226908,0.5233537942722574
1.282956361706754,4.368873585692162,8.665381415888463,3.2141774008905637,0.7040543125489226
1.6714406429552169,4.626387152006115,8.10665090290692,2.836371801697272,0.5631682758734241
1.455802886575218,4.645265669822816,8.709497934853376,2.5333037589962215,0.7169061985286737
1.3618919750029095,4.778573376651564,8.039458742010897,2.960950408694394,0.648173033695926
1.377738645124605,4.700622016008297,8.114319964005345,2.869689941052994,0.7870024733986649
1.5853818329366012,4.895989262988632,8.41866816210315,2.6700817936185866,0.637899109155698
1.758694817684252,4.705747838753542,7.662351003886815,2.8860460740845215,0.7018026439878075
1.2648852477333794,5.800954891305519,7.386398951162699,3.1604404193486633,0.7738205020680236
1.573302187232353,4.671707813919381,7.084779540612049,2.5843590237519503,0.658019835617465
1.5744587615516283,5.379012593616994,7.534232855461564,3.1533329045716068,0.8065230617324739
1.4140436065513622,5.242464222845526,7.2584372230545515,3.194681936547991,0.7186077982704623
1.379358291700176,5.785253971426024,8.06585635222492,3.3936648126152877,0.6754347194240049
1.1602508049569393,5.754665852756591,7.601959612943965,3.1112918769823734,0.8366400130981595
1.3157588560238924,5.73198492268011,7.713124772571366,3.0626072975065703,0.8423866200358553
1.4500879528803476,4.998389858797363,8.776545893931207,3.3969306251666245,0.6552958810650601
1.3657081282830388,5.619854142052238,8.51728197882252,3.5722743894465934,0.8615365515155846
1.6451973803828126,4.909270678611844,7.472129001939151,2.9229370370100702,0.6507785908732265
1.2961596952712087,5.597509718939021,8.681127225869329,3.2470200026848164,0.842001339213403
1.5102338822501935,5.52872466604721,8.372578574214073,3.198496167897042,0.8426861443548119
1.424896230391533,4.606148649708204,8.192840761075438,3.188508159733995,0.6304845739021765
1.7420004589476166,5.724045076236276,8.432674175338025,2.8406902150600026,0.8713634275240091
1.5298552992564818,5.34615511597717,8.044290072664436,3.2786655081162808,0.8842791122235488
1.211191085655685,5.676102788905852,7.438639820921067,3.0098084483268495,0.6983263262155652
1.4734174452035973,6.286497096771937,7.040949078356478,2.9295640242409298,0.9620592708426597
1.3823980768663644,6.446377764743818,7.500673264826866,3.076590053179304,0.9305558694626914
1.4625948019048975,5.064470082644646,7.769142774205385,3.0201520350211277,0.723244235140318
1.7030324427253194,4.753367038001197,7.7143199071463116,2.9414162426309054,0.7381324148583618
1.6398512811108088,4.80459773085877,8.24475233776691,3.285820220266461,0.613538112335207
1.4505364284803468,4.822280101346905,8.97167426953544,3.127020855587966,0.7310280728606544
1.6231194655678722,5.516769911015343,8.22736927278497,2.7514663387688425,0.7575329644721396
1.412720669133093,4.717855259782685,9.094050539064346,2.855044439474776,0.7650615207207929
1.2409754004683242,5.594425007662943,9.079297912078426,2.81061824770661,0.792759613234821
1.5863646017366257,4.997891046906968,9.54057745618007,3.1536818586336337,0.8342463871327547
1.2531417806719514,5.248194786151769,8.683301402500678,2.858743121332895,0.6184871580245015
1.3174968899993913,4.889522704673454,9.21443371373181,2.8730764570612033,0.7557223176703998
1.5061525575270567,4.994761241734961,7.8082920468994725,2.9611277296068033,0.6028875630908085
1.364343886602791,4.785841966401193,9.144071130978608,3.4021769679725136,0.8921841163384555
1.280943112415808,5.220154434533138,8.497113024369922,3.1814023030082104,0.5718909712143672
1.6215327340072496,4.890763027270609,9.371121164350432,3.4959203134177876,0.6398549475714345
1.1701975001284135,4.985434989304213,9.227906194842792,2.6589419298248993,0.6984839617032557
1.3244494212207243,4.637587747784675,8.977203218919069,3.2816689720104795,0.5920260396651009
1.2683590931934547,4.339543892404226,8.447555347741146,2.849397102250994,0.7250364515646895
1.2664063783099984,4.320831897695441,8.701998740845683,2.9345374644741495,0.6913264797172843
1.4133984936817807,4.404519209369633,8.264967934337589,3.066068382798629,0.6838362838661595
1.328817890654499,5.279372529491862,8.248959936967061,2.9227238853823936,0.7068165238398412
1.2702719658541348,4.658937115687829,8.00407121785945,3.0769671318616334,0.7536763627423748
1.476462858371361,5.428219045644549,8.105763677729799,2.7442565386151374,0.7510048890504132
1.347738976017911,5.630455116971578,7.799147278018547,3.680039268283043,0.7109211678261373
1.6300923098598958,5.5971231945827125,8.640679583705989,3.2668916022707193,0.7703775816398162
1.2519254973419776,4.397980387268178,8.319497450373166,3.3157906818199727,0.6971102065610496
1.31979873768818,4.47067665690628,8.040939755678265,3.400929158293921,0.6660748601957509
1.4306300282445514,5.15420557526472,9.694558787666507,3.5083453763840904,0.7029795264400468
1.4295549650559423,5.101735264327143,7.551787071477668,3.044344316399744,0.6260784895653495
1.4562879986216224,5.893996121471685,8.244094488397398,3.573704965354677,0.8309238888099268
1.5244075789843563,5.311800641148771,8.161588494867187,3.0439409483363518,0.723703141933485
1.34869789474256,5.22904011498384,9.495797081463177,3.0230181704022585,0.7645465992964184
1.5049110757940898,5.531118082573164,9.198404534240673,3.4045920397698843,0.8031826442164363
1.5951686684763535,4.895320999589303,8.487483339768458,3.272624374990108,0.7376262828602299
1.3560573972534125,5.275883973112977,7.962137042457394,3.532733549049097,0.6725337157779367
1.443663895149661,4.041872826267893,8.651034694564991,2.724498621495486,0.6382574429128073
1.0851100417260071,4.9725567895013905,8.031659074254936,2.8312766199404216,0.7220622410952214
1.4429267292806736,4.727569260387461,7.792038689007933,2.7058292191844644,0.689001745165849
1.2559479832222056,4.470143229821339,7.623509551269231,3.1762067611101212,0.536596200342766
1.5005069745952209,5.177049813420504,8.814483530924287,3.5247381522943395,0.7543345585349593
1.4563122155790083,5.834484084819472,7.205598003543123,3.035518417539468,0.8560391160772368
1.03804287983937,5.717798189295969,7.749812895906883,3.153235836998335,0.7246541010893905
1.1229739867235062,5.584357064782762,7.590410981279969,2.9743644379390344,0.8792845442914005
1.5073218506790838,5.685275773933435,8.409106494181241,3.104085565911296,0.7043167022670205
1.0745856780707164,5.379569184528456,7.250100083714335,3.1659007069505294,0.7050687710635883
1.1832054318012482,6.3479348822148856,8.533559515820023,2.733414201842992,0.7980247517288619
1.7037947346168953,5.491811261985243,7.683774302642581,2.5788954365497534,0.8292158989162419
1.5542694511104764,5.5574613676880595,7.431340051974722,3.039745050830559,0.7789029383041691
1.4476986514863615,5.70446278056989,6.639877289635529,3.3626828350995974,0.7739478682019342
1.4508754466646916,5.42030969995106,7.335018865383353,2.983715434794401,0.8234247227280451
1.5649307198665336,4.060693556839403,8.212919475503492,3.0108712713882455,0.60651755233396
1.4912479929027749,5.085740604330422,8.54655403129209,2.9204557876466275,0.7484269344434726
1.311276293733707,4.756136085531958,7.887139207966124,2.923892264431666,0.665630174072163
1.5170061115975897,4.9773644709391025,7.802187689679318,3.097777383434858,0.6491108151973561
1.1683655624950797,4.751571406361385,8.493307584642869,2.9974861063801397,0.6071204495045653
1.5099340656545004,5.265938947621149,9.5052707285142,3.4128779453065055,0.6945156612773569
1.4147826345236898,6.229840242911062,7.226548886253916,3.4738075109586672,0.8051558974611793
1.432841072847187,5.3735135595727925,8.945555957424691,3.3157417643118667,0.8134914000964669
1.380752074730296,5.561274464021056,8.09640681271124,3.2052620153079885,0.6914171685676793
1.7220569716135912,5.610909171866557,8.935304495722667,2.9215810787005405,0.9095767215533561
1.1924810645981025,5.2752459010819175,9.288314470883618,2.7340619139716993,0.5996684561916314
1.7454892590571507,5.710584068720226,8.382360153055165,2.833054171727265,0.856886780249107
1.321963561939669,5.297889970755059,8.41412657745739,3.3276654878562573,0.6879377677356217
1.6034365865934228,5.073091926803837,8.922342564185469,3.38893544894556,0.6990984750943827
1.8879484556657529,5.16471836796443,8.434547720629778,3.517956243264099,0.7003012052649416
1.2657204067445145,5.386907359647891,8.128779613350785,3.424286054560894,0.598777327078714
1.521394398257021,5.490196818107506,7.266140763494429,3.145905045258282,0.8287087146206465
1.4275250880323527,6.078879973880666,7.058422921797081,2.987949700278382,0.7442408344385246
1.5200518892678918,5.072498262776267,8.253393571066407,3.6045985929935362,0.7643156522542021
1.523486052432251,4.953618105487133,8.397039824107049,3.597719826852174,0.7824027035591596
1.3618642622296913,5.071977904867427,8.020633265555396,2.9811910103279895,0.6392142077001575
1.2961897333732173,5.184745496421397,8.22409060357103,2.812357384076423,0.627226901497992
1.5585305433593184,5.131324648150868,8.335827932592316,2.807150792476322,0.7390163700352259
1.5051565390174413,4.557981901377707,8.63765871786706,2.906450201282041,0.7012834411804221
1.4476959970326524,5.379810196222146,6.896829991428371,3.1512288929818695,0.7324664168301713
1.485118181394231,4.906012977140501,7.490066350278196,3.1481013199201406,0.6459349923900444
1.2596802777303522,5.675512380339914,8.592578217246583,3.0909420935599607,0.7706191661996248
1.566432994788166,4.803960618787644,7.723056000356211,2.9205254461827943,0.6503187145783615
1.2873629276873544,5.009886909477318,9.260100142799649,2.8902197406736687,0.6706714582610915
1.5965257506167452,5.228071653722662,9.496291403103568,3.389522753907563,0.8019845597199292
1.3684369046888885,4.488227668550203,9.250857122574095,3.0805844921236005,0.5376212031283297
1.3133626847647257,5.695628267048513,8.284025186745216,3.2180330989955896,0.9883302588399249
1.4946986748748519,4.649258038021667,8.16852077667254,3.0554499310095,0.612990415836941
1.3249048205171827,5.0318924827220535,8.652317811906496,2.674791458002666,0.6632980762040392
1.546433084789118,4.182829958469597,8.532761836373032,2.836508723647266,0.6698418669381917
1.5691053161022437,5.42413959483468,9.465006157175734,2.9195085660267512,0.6782998766245179
1.1428436891337668,4.350274529954608,9.098684309747293,2.6904292304731565,0.6793179286145253
1.2445348896900563,4.450540558025676,9.862310008887484,3.028962055036319,0.6100160391987243
1.3225469169379078,4.983305331860499,9.396148829645249,2.8795784914089357,0.6692878293073876
1.27676955531513,4.8814064376727835,9.499943560297892,2.809674296023317,0.701256976601829
1.1136912735140658,4.637139083794644,9.711126996758361,2.714686261148614,0.6515964833297091
1.6552733345739663,4.636879139974977,7.776145094449986,2.9821007639298442,0.7252249284520993
1.60277365717041,5.500771372588523,8.945876173601649,2.9432275863701194,0.557232240318544
1.3658815857278808,4.218833496021428,7.736384036175536,2.7015335451726408,0.7698571512429182
1.4996614325416013,3.921200128867986,7.886839723761569,2.7485042504183568,0.6598281176685032
1.4713784189152386,4.395752633908182,7.498295359609049,2.8622641136845077,0.5248920491187486
1.4190779555464947,4.854719229467644,8.415668255399844,3.350271548202036,0.6763533204152558
1.4945702708643482,5.419215185984348,8.571767127049371,3.1997250436673284,0.6458288140743498
1.316872473366326,4.481425488250804,8.10837858579562,3.0597346988839687,0.8302521381306086
1.4106413505471178,4.778521888128287,9.019774901524677,2.779548688615074,0.5409655970922005
1.4357225964988476,4.564044641942653,9.185642649335708,2.850306206900506,0.6339476616092128
1.3320461636582623,4.736264161248606,8.41479636748311,3.0957757712405525,0.6178028761376323
1.2802531185220656,4.50141611579158,8.432587161391794,3.653995609205415,0.6465258499429474
1.2952829039473266,4.684020275211845,8.32888523905019,3.589955590898175,0.5808787084925122
1.3354129993533916,4.579650368603885,9.04476237026179,3.4487272178380017,0.7272723630549522
1.5456181982997286,4.194571405926385,9.42667018379901,3.060397611959497,0.5765274605497521
1.54411642801607,4.882768223737623,8.713370766585578,3.238286872357902,0.7370993697607684
1.5883440130677722,5.482415697186345,7.309071498074303,3.2720800274921165,0.6791687950484251
1.3412312441863996,5.613656086670622,8.526495829690681,3.064032418112091,0.7827168637441705
1.6265337667531792,5.0776951834205315,8.151142991625278,3.1437425837128714,0.691454598470467
1.2042610483421194,5.154895468662191,8.365455537355214,3.4041199734685166,0.7780600291482408
1.496666495177273,5.012042059549428,8.260634625916147,3.015689904254312,0.6271031522685047
1.5301664033645104,5.283911320641944,8.0870115564979,3.084465809973295,0.6680455694505344
1.3622592717317505,4.283858479234687,8.666284244509677,3.2089895487986975,0.7743721110935603
1.5930091786109115,5.055796737557574,8.39052715894928,3.0530320516708245,0.610970803228736
1.2288432935525482,6.028639167878183,8.36103902375095,3.0870121607426486,0.7882026835616054
1.390783744730229,5.353993655612015,8.402426268884076,3.077678344866176,0.6117399905313456
1.4672706973869007,5.021996898707031,9.03919441094566,3.1645198570778312,0.8049080510604393
1.4388059736047143,5.679445960393656,8.82879664871411,3.3445764031407728,0.5936833268703514
1.4768177401845632,5.464651696709404,8.677819829681578,2.7782467968772306,0.9001210886929794
1.3324754353393058,4.839031367264316,9.090138059474587,2.9026441270976506,0.6301778226890026
1.624532476839824,4.720190429093353,8.374461484579449,3.539014304951274,0.8270177030224288
1.418343191610073,4.955645940483796,9.103421544279572,3.333571423972037,0.8726964720781283
1.3262691655218195,4.702649366200057,8.309439506281054,3.1974843261442403,0.4838038188238843
1.809207211356146,5.001553793209613,8.895731997238995,3.255482381025656,0.9193624736564778
1.8293989412984575,5.368439849070515,8.284484047086297,3.415600540961154,0.7722897319595199
1.0518977622244434,5.7964565793039595,9.39653067761606,3.258739627629466,0.778178453133421
0.9991165200997294,6.130048128539191,8.643134669000561,3.084294803690605,0.7831601688409895
1.0417393152567522,5.76686618351361,9.171023897697035,2.9074732064375963,0.8233102757645407
1.5215611811332495,5.151485044650543,8.372626596332326,3.3028848152149672,0.7260320449628312
1.455145546990614,4.98047480887572,8.628478020243987,3.283926059178532,0.711936265722751
1.6478807988556607,4.118658775107757,8.806713240696281,3.3284898203843234,0.6001544230586451
1.421771919598203,4.788152035705321,7.618791066062322,3.538389031325129,0.5674545960712134
1.484914046675253,4.723247038102704,8.465757255132987,3.2768442257495916,0.8138111290738264
1.420502884320433,4.777030806412914,7.941395269339297,3.0654722063433733,0.5885047822931719
1.2364925194799077,5.332595257739827,8.925674012422322,3.3118373482930585,0.8523077671509138
1.4795796199225213,4.588573580066474,8.840506467375151,3.4164403149853917,0.6336133117557479
1.401537436599217,4.249618643884791,8.552921534800708,3.3976614005019226,0.620241437375592
1.2975503370986778,4.119137975307757,8.598891251390002,2.9070789322786332,0.5962855763800093
1.3281111004780666,4.519026935674527,8.703858195008458,3.2350196461323026,0.5967601765197322
1.3916628533510214,5.143336826826042,8.788083558850396,2.876842305560711,0.6118868699319079
1.3571289154751836,5.3327070451619845,8.618459988823666,2.9154298751313226,0.8621865754897258
1.4564631998482607,5.966605762811705,8.109026609791579,2.97054232169728,0.7026676067799102
1.3224192590050423,6.134788719583644,8.848755591802597,3.5085783926362515,0.8537352048930393
1.3249558856768686,5.224026376518383,8.580603959506519,2.8931101926335936,0.7701407780676693
1.5480644322839432,4.285460997293208,8.840834934807745,3.15320222894566,0.6859939978199461
1.2379478128575363,5.1607276401775355,8.814358994144214,3.4304040844268777,0.7150269307436596
1.2059253043867828,4.653924888244524,7.562379358754805,3.236830479363417,0.6692347021034843
1.1335823964510132,4.515557292952929,8.392713693405797,3.075704617058991,0.634359585691249
1.429214707130093,5.358651597038431,8.106675666374983,3.2431229882968355,0.7456300356704162
1.5631795575367422,5.030935020852667,8.38306874857692,3.3031441591839976,0.6546939494001867
1.4106895524839702,5.45693694912789,8.808162986446469,2.7807984140823727,0.8155484777619535
1.5228936623155538,5.712061542477946,8.421917568520003,2.7634102200590185,0.7991261766483925
1.3853477796969942,5.402397720822535,8.437333052214418,2.689265447997598,0.8556318068478365
1.1775420249853357,3.9766359787776646,8.414942443906062,3.5706600773966235,0.5597139408363537
1.3280762986936163,4.852242809431191,8.877358685253256,3.273453595188122,0.7449798887175162
1.368940310713746,4.181865148664201,8.577957644961517,3.594590778655681,0.5290714697158437
1.5746985251830865,4.017286457871187,8.146509378145655,3.2951112792267496,0.6685992499136727
1.195064767842654,5.798849556942287,8.053265744432666,3.075698956614675,0.7302298655175649
1.3504635139163415,5.80170265845352,7.551350374618349,2.207185662657982,0.886808569058818
1.3464796058541257,5.668514293488421,7.96309552262135,3.527641610187065,0.6940814979882506
1.5530547995939554,4.518165003819181,6.990644593446364,2.849001573972506,0.7075412051856417
1.7271294639147143,5.124620195855273,6.97915622958097,2.6280764464621558,0.6854282882681606
1.4616752709785397,5.542667621620035,7.504043157437444,3.127480096371138,0.9044497653209919
1.5019516858098139,5.290186673407191,8.083486302980452,2.67265605642945,0.5862765922724137
1.14927776780857,4.7215700238895835,7.0754618868712384,3.0012406030672105,0.717801014428731
1.504113196333837,5.762254585131205,9.00012967481375,2.8942833271987296,0.6877120869104305
1.3986112212060906,4.398991799297824,8.203860573231804,3.4511105106848268,0.7817893081167315
1.384696803036011,5.759912512475355,8.500846465777748,2.8131935381740183,0.67923584752663
1.492053975587504,4.984778168980715,7.663394293109526,3.164161957405281,0.6904061131847197
1.4300752586255763,5.656800596828277,8.153070136614756,3.553373143969718,0.8058605158190094
1.7788205513933382,4.5598886976984945,8.752927281229297,3.044600160091711,0.6715317464053489
1.1909799969680246,4.914252503252472,7.579548548297396,3.2113915759729297,0.6938843857815227
1.1606653913060425,5.254521324820007,8.933968304448394,3.5128660490411026,0.733515145262665
1.507794691527635,6.107501945129932,9.0317048079824,3.4175363414591646,0.7508901354105889
1.5588288259608065,5.744676472018029,8.023869683783794,2.748428680295312,0.7704532415063451
1.5228831121852646,5.500038644991658,8.207732229083952,3.591523655608624,0.8718134851207727
1.1020887308946852,4.418983363503769,8.42146474644968,2.9661796732840155,0.8150100379902029
1.5354672285915358,5.448102000007232,9.133223371362448,2.6933845946305106,0.6213548818361486
1.1793883721774203,5.478771155362045,7.741016012632375,3.20856020729469,0.9121565113099147
1.2893619912305012,4.825815288272125,9.184446416100304,3.020755642978509,0.6250536387960365
1.2569447759303256,5.041210405876607,7.7130583480119395,3.0044847123081824,0.6911747308811993
1.4844795402784643,4.4624007710387765,8.041092398646228,3.0534259282144487,0.6808615626154191
1.4909599939299758,5.143687347536321,8.624821923129511,2.971950148822746,0.7242985758271382
1.4593721598033003,5.290453145983689,8.138529859004858,3.1164533658239337,0.7749975996803059
1.214279703624151,4.728181416144403,7.2872952852559525,3.1000689174156353,0.5721064477562805
1.2870106758349995,5.608430302061826,6.973990503408426,3.149547106383498,0.9632569164972792
1.1993891405970238,5.590141235480673,7.895913695155782,3.474962064393287,0.6871396904833633
1.658101596357741,4.660618320725085,8.694780454502892,3.2410743012069685,0.6412656265158161
